centralCoolingTime,centralNumDens,slopeNumDens,concentrationPhys,concentrationScaled,centralEntropy,bcg_SubhaloBHMass,bcg_SubhaloBHMdot,bcg_SubhaloSFR,bcg_SubhaloSFRinHalfRad,bcg_SubhaloMass,bcg_StellarMass,bcg_mass_ratio,Group_M_Crit500,Group_R_Crit500,GroupGasMetallicity,GroupStarMetallicity,GroupSFR,GroupVel_magnitude,GroupBHMass,GroupBHMdot,Offset_magnitude,GasMetalFrac_H,GasMetalFrac_He,GasMetalFrac_total,lookback_time_Gyr,GroupGasMass,last_T_coll,mean_T_coll,last_V_coll,mean_V_coll,last_M_Crit500_coll,mean_M_Crit500_coll,last_Subcluster_mass,mean_Subcluster_mass,last_Mass_ratio,mean_Mass_ratio,last_d_peri,mean_d_peri
-0.5088319183944648,-0.3614426073233652,0.08342589481970972,0.5144878984414786,-0.4462283715656737,-0.6830877954259678,2.3116563011901294,-0.10430141352341055,-0.07490740377779342,-0.0659951085605372,2.2771491101290304,1.8725477402776658,-0.8054042769695096,2.571397144619147,2.6127254684726173,-0.6920507870922998,-0.10023580874277895,0.09010198264319129,0.5745779919089644,4.485426349222758,1.3215218399845443,0.8602713072585187,0.6910347591562295,-0.6818657396089026,-0.5887949515329645,-0.35817149303775886,2.5582155247949685,0.7095948094309085,-0.04088966621544138,1.62795259279744,1.4223395362658797,4.669722715657204,2.3776041708684272,3.6424769582886367,1.0252367880711823,-0.3893942275856014,-0.5739453081148017,1.346324472606389,0.839614216427023
-0.6192407395774354,-0.3815884603928892,0.5771091563517821,-0.23571417113047427,-0.6594411669386331,-0.7949844508634781,2.0280891952448163,-0.11250971380708633,-0.056258497928249974,-0.0659951085605372,1.9899936832423848,1.6782752664913547,-0.3384086922912966,2.0312085892041774,2.2502002416137468,-0.34266085529962126,0.12258628758388153,0.22296881278069366,-0.4128736686711658,2.5712632933072816,0.8362131806875504,-0.3854035467772863,0.3591958303697351,-0.3462144156745352,-0.2600837069929708,0.09142070494638427,1.9417203940638406,0.3182670444698727,-0.24630274201307284,0.7070766019560341,1.262391722312955,0.5139786353277835,1.7352062531662014,0.34309019383865597,0.5059196220075992,-0.5763284043330528,-0.5225609848853987,0.0552923810264814,0.691756920535231
-0.5572205988422252,-0.38282180479610267,0.4417909986832747,-0.27334398392866066,-0.722372004803034,-0.7244636785179158,1.4219382876587083,-0.10454635354179637,-0.07373357150188295,-0.0659951085605372,1.737663299197683,1.4364707290625096,-0.6192037813993337,1.7359258663479396,2.1150854494394387,0.12427827719927621,0.1274354135451825,0.16832205070268977,-0.6605713488432091,2.2763654223508527,1.1232892619860997,-0.34079932188355855,-0.07783095134462928,0.07648239317360664,0.1835268784406248,0.4908034314752652,1.749252156835579,-0.43021965530667905,-0.7753547691498475,1.425355547319456,1.0043798993241007,1.821237645658178,1.1326213411373465,-0.5677938431484707,0.42655723279528085,-0.4576655855627234,-0.21147413103700324,0.6753891537468624,0.34893124615835736
-0.6661917901762903,-0.20900199682466997,-0.6727262452043353,-0.12577146468243502,-0.6140216989790273,-0.8438248471857039,1.2891283336994004,-0.09811171651708858,-0.07620323286441057,-0.0659951085605372,1.3707437006994967,1.0912658356451062,-0.5781834753031665,1.5170700987083974,2.0311641171398813,0.41371009808401,-0.03082174700376587,0.15994094035785508,-0.9024121489791723,1.575396269076479,0.7633218475649355,-0.13248699312612083,-0.34908426037718787,0.3315330127692036,0.35170331309393627,0.8432328991972192,1.3532368801354975,-0.43021965530667905,-0.7753547691498475,1.425355547319456,1.0043798993241007,1.821237645658178,1.1326213411373465,-0.5677938431484707,0.42655723279528085,-0.4576655855627234,-0.21147413103700324,0.6753891537468624,0.34893124615835736
-0.6378219715075997,-0.2597940249341691,0.015987374727527762,-0.34756045724773765,-0.792528841509771,-0.8085576048548854,-0.2093407277344038,-0.08191902593286898,-0.015381801596571333,-0.05975886105631167,0.827219097392774,0.1732555774826321,0.09106590661345343,0.3548214724455113,1.0047373792023375,0.64837666721781,-0.3288962109109845,0.3728013796144846,-0.23011446609872582,0.5428376129969409,3.478382109987737,0.154967781927931,-0.574597971645217,0.5438581057905088,0.360376345004059,1.4020098765705318,0.756101799245179,-0.8480745084651088,-1.1412769134163492,1.217727195342066,0.747255859150278,0.19988825232599342,-0.1273464806877491,-0.3654109952650573,0.39372554889175865,-0.8468612123743434,0.056033432151020045,0.05905296681579924,-0.2776282013597846
-0.6442327758719927,-0.3006929085218487,1.0264967672599692,0.12904361171399514,-0.5332685335611396,-0.7472296745129868,-0.5088725476727085,-0.06768836731505842,-0.023896659854562144,-0.05522616230062694,-0.53954440801811,-0.5884536758180084,-0.7839201506556985,-1.313564046171798,-0.5691337148060529,1.942314341018979,-0.01821949172814778,1.5785196616552357,-0.5723192847927845,0.2502314510760701,5.219023791624211,3.319041770671285,-1.9471093234551426,1.8757763392302982,1.5139012602647977,2.032668881716195,0.20721582353333354,-1.46968326454464,-1.492522560165124,-0.3651227636008551,-0.6079639616490572,-0.12321651146724974,-0.22491099033882245,0.7886856192700256,0.5086875026957501,0.7482648134192208,0.7406086377169571,-1.1708755197883192,-1.4240301560123834
-0.3241508508633639,-0.27192410299992287,0.28738821109745316,-0.37218279546140476,-0.5754617340353665,-0.6162463937346695,1.528607486672854,-0.11455084308229058,-0.07800496896666065,-0.0659951085605372,2.3691232129973865,1.5960259381705566,-0.7638794433334377,1.7564953196058921,1.1724206916187667,-1.0074114655598267,-0.4002275505957669,0.0013989176131180504,2.3911748427187076,6.169058843776247,0.8598511738867505,2.198510540475095,0.9764363201514246,-0.9656533729495956,-0.9109063489645505,-1.4473979251458364,2.852458595489126,1.7047138014230747,0.43104173000768714,1.328640705927458,1.3440498221781947,1.9821022527885985,0.9694320944685003,-0.6215205105553989,-0.19931273594328078,-0.9855728388600111,-0.7445902069768278,1.5086384453969044,0.8098196293441867
0.06430782341810012,-0.30690228621719745,1.35119991917756,-0.2671817097681511,-0.46581921810881,-0.2436344143794932,0.8805595640207324,-0.11424270570046167,-0.0781143078751097,-0.0659951085605372,1.9271466788979463,1.4490740979990748,-0.8075415974483607,1.616326799153421,1.335178678709164,-0.8952488039320101,0.06720659517934818,0.05749435288244622,2.7154087240659464,3.496375238420852,0.6378995495865752,0.6467911817371046,0.850644756431491,-0.8189764705070937,-0.8183120066400679,-0.8605483339731093,2.2473759488457863,1.325962092030616,0.2969775787204367,1.2934312351845652,1.3105985518431447,1.9511341505028328,0.8340764969940976,-0.5456364388868536,-0.14698758249335897,-0.9450475184577489,-0.7043572050194458,1.3538643249603053,0.6967140616976507
3.21755914754714,-0.46457403695161026,-2.169884097649362,-0.5077430724260937,-0.6850209193010259,1.7872062898969059,0.8017869524099672,-0.11066244542474457,-0.07687749311527617,-0.0659951085605372,1.5975835948256387,1.2057443423725809,-0.23052296291697108,1.7960628532143004,1.7822258367503532,-0.6450602954253435,-0.19162955637447773,0.04712419730981776,3.631803419192345,1.6685826929530039,0.3140247181587115,-0.604508298482477,0.6247981957278742,-0.5960943254364522,-0.7124481226673588,-0.35817149303775886,1.4306885612438727,0.8869953872534514,-0.07078150095443908,1.599607818123069,1.117420912183719,2.340832247534062,0.28175115887849683,-0.1357237551678489,-0.02361309098584709,-0.8831407268521849,-0.5665968721779487,1.3158790438838217,0.5624510199108497
1.2326994776494469,-0.45768057825508807,-0.7017551212149111,-0.5240867686704783,-0.7828084906949173,0.4394023088482627,0.22639655727043234,-0.11481317900863038,-0.07572406841189355,-0.0659951085605372,1.3902903718959252,0.4144853833612172,-0.825191031985628,1.36551393653275,1.5372055348217228,-0.07104314157614951,0.38484680840301183,0.10060680711544842,1.638141183026515,2.366921727262021,0.28282365782395524,1.8134686592049847,0.07695261126455227,-0.0465036268534696,0.022667501548067355,0.09142070494638427,1.7396812682774307,0.2291165621443623,-0.6024422996859794,1.565005987764808,0.731199961336025,0.4572171657460472,0.5255942763557969,-0.6451565749271866,-0.2452782830707305,-0.8952401451134326,-0.4117981818057441,0.6439664625133101,0.11514279578649231
-0.4803727953197689,-0.343524327885422,2.01612711516549,-0.5754928544842219,-0.9220452755675741,-0.6778281363584263,0.1827187903686427,-0.1153261076221002,-0.07413542709843321,-0.0659951085605372,1.0793572098345838,0.0660561059825349,-0.14924331498069032,0.45814691318382017,0.7465186547103121,-0.014749295679556216,0.19885598347424774,-0.01125293287145433,2.300007624542354,0.9382188383581185,1.0313692694869787,0.8541627753716614,-0.00037441977095439393,0.049851313462007184,-0.11383861618461927,0.4908034314752652,0.9945678508513609,-0.43021965530667905,-0.74106092154726,1.4469359492696157,0.5709499362246757,0.9472367885534504,0.47030464595228105,-0.6162789904853179,-0.15748058823398103,0.008221367789550684,-0.32641378094968043,0.14351440352122624,0.009684827427684027
0.31579841351350285,-0.42893296902097733,-1.8185309754230754,0.1200762333842149,-0.4463720596395718,-0.11753980954222824,0.11450461739527718,-0.11717364206535615,-0.06647650275415487,-0.0659951085605372,0.9160227723139233,0.02713633622667228,-0.462967940625672,0.8573428639203936,1.3246023117300572,0.2572489007697963,0.3739514145309097,0.046529624080699,1.7189817264999152,0.6267159906176265,1.634952904300435,0.8997190554163085,-0.28808910813454935,0.35286648177755287,0.07237876814448385,0.8432328991972192,0.8849641584550162,-0.43021965530667905,-0.74106092154726,1.4469359492696157,0.5709499362246757,0.9472367885534504,0.47030464595228105,-0.6162789904853179,-0.15748058823398103,0.008221367789550684,-0.32641378094968043,0.14351440352122624,0.009684827427684027
-0.6405624049239012,-0.04510802400358827,2.1508118892554084,2.5461420410356808,0.6681409530079927,-0.8211798142076423,-0.0814899758241,-0.07498050139264836,-0.006794959418840982,-0.017161285127718102,0.375772967136072,-0.5336610605476724,-0.6496640902830358,0.6316043012445528,1.3010367873929993,0.8623823054086815,0.57931154993551,0.6708422304884761,1.0033120098670656,0.4018929400119544,1.8094606617655733,0.4066751322236845,-0.9251949885990156,1.0018254191068439,0.46691157039949177,1.4020098765705318,0.6452538314895028,-0.9851258050611472,-1.0780222781227273,0.8499469968591952,0.06379438923641302,0.201747078192666,-0.0947834843149165,-0.10513129780090062,-0.4203709226504221,0.09464860474962286,-0.18310060463384578,-0.14063526072580199,-0.5454554355582869
-0.6750195467938844,0.2928931843715321,-0.8129411993266167,0.9932913822864889,-0.10349235777453464,-0.8515522918361449,-0.8492179635547001,-0.08628306684815931,0.061331575762177355,-0.03425471387742914,-1.5548010596124597,-1.794540832183129,-0.82801530060218,-1.5327605100247272,-0.8038948141570661,3.383151516962394,0.7339235215276049,1.8453269409637703,0.00356411276494231,-0.4713021503871072,1.4791647778921362,3.0742848156088445,-3.7559446083497443,3.7067625666536435,2.9822998657785673,2.032668881716195,-0.7093952589425943,-1.46968326454464,-1.3859676813282877,0.03434527811878853,-0.7740377994927866,-0.40840533491835407,-0.4884039095354601,-0.4900632232249171,-0.662172322047349,-0.17352734867946587,-0.31726586170318705,-0.39279460237431835,-0.5569989755362312
-0.046244056756276,-0.4088351323676064,-0.37880482272711236,-0.37582295448893266,-0.3960834796323198,-0.05350329347210881,1.69519155833055,-0.03074418030931437,-0.07802863080789789,-0.0659951085605372,2.71088215428816,2.384468507405579,-0.6053926225301108,2.299143845288437,1.7535349857479878,-1.3916209924370266,-0.4340653167728257,-0.026417405884539644,-1.381780708994747,4.994648503023089,0.6296860259567167,1.1002420320876627,1.3283736872647343,-1.3281358157384862,-1.3178293726425916,-1.4473979251458364,2.7245709647571315,1.2115880916593498,0.27540249764712516,1.2114593983190927,1.6329829986827087,2.538228867322123,2.4318566029527102,-0.6526604631752052,-0.5775240175294378,-0.9167691465151668,-1.226097221862442,1.4562236456648057,0.9882518557128754
-0.5056353951272642,-0.0740060660384672,1.3685044872247574,0.032816678647647854,-0.3484871209771097,-0.6741365209643992,2.02056780574733,-0.027454505594026405,-0.0774035575362707,-0.0659951085605372,2.2896879716397174,1.4381418727437687,-0.6712482831133422,2.3297107679163465,2.0992169201253135,-0.8728170932743722,-0.27091506082362093,-0.06105485193192054,-1.1309829236087496,4.400693403243304,2.140541627273266,0.933178814688514,0.8787947808476982,-0.8884123488344204,-0.8246204425933433,-0.8605483339731093,2.4589907658392534,1.2115880916593498,0.27540249764712516,1.2114593983190927,1.6329829986827087,2.538228867322123,2.4318566029527102,-0.6526604631752052,-0.5775240175294378,-0.9167691465151668,-1.226097221862442,1.4562236456648057,0.9882518557128754
0.107195072338827,-0.41661981685785904,-0.43474558255259343,-0.4226387438534428,-0.5367406288355975,0.11592590470428397,1.7292901197670156,-0.0609376120219728,-0.0773035159344213,-0.0659951085605372,1.8576270157214327,1.2026995929922066,-0.7710135623200227,1.7295583164517225,1.711110228137987,-0.8034454400844413,-0.3670887151342408,1.3823344158212048,-0.8010917373529736,2.957884548196035,0.7478050972205538,0.6140852751429124,0.8183470170042026,-0.8303256585237966,-0.8825172914853808,-0.35817149303775886,2.034952228161588,0.8869953872534514,0.14885017491589925,1.529730249474774,1.622269546078869,2.1925585725864467,2.3052759587177767,-0.5668576462376577,-0.5341026118665446,-0.9595029993061398,-1.2121438828771287,1.2958290688085843,0.8870497259720721
-0.2914862136169837,-0.382846365521844,0.04177653606933173,-0.39959067540766624,-0.6998945298915582,-0.31060321513811556,1.5257348726361708,-0.06220128079717249,-0.07537733294161524,-0.0659951085605372,1.505891799117699,0.9148817533483027,-0.8273424499237728,1.4884757182834862,1.6690289439423236,-0.6982094006992876,-0.3281734805034333,0.706935983697977,-0.9501318236565895,2.67790207608899,2.7055837633228244,1.4462330800569674,0.6943025258623697,-0.6829713919651946,-0.7338952750104937,0.09142070494638427,1.9255192052743986,0.28113636678838183,-0.23464146005942008,1.8752886692672623,1.4781862159812427,1.5577218756061997,1.9441913877942845,-0.6289815382387761,-0.4671994952479157,-0.9502493200498614,-1.1493558336994232,0.6276333015274588,0.7710153385744133
-0.47720032113044064,-0.15361173253187707,3.047555409850338,0.01776287724016915,-0.5094732551324542,-0.6284342453105811,1.172998460206607,-0.03282031080831068,-0.07227971610190552,-0.0659951085605372,1.2628692397654309,0.8421294890841764,2.1421652518571133,1.4876655644241847,1.849086087204649,-0.6766970683458985,-0.6271486807637502,-0.11253555185526842,0.07299599377495414,1.0228359361621768,-0.3464904608220855,-0.6655131278724083,0.6823625765291224,-0.6777922946892093,-0.9327429852136175,0.4908034314752652,1.117895846627557,-0.14319655913666862,-0.33986757067344353,1.1745514460532007,1.3720780694347423,2.026106555389251,1.8641851830413432,-0.43696569956539,-0.40601815436668537,-0.8131548590895235,-1.1219889127330542,1.1996650455465998,0.74954411533119
-0.6196261681817737,-0.007197892640144936,0.3742402373211342,0.511627944824414,-0.2432134056119751,-0.7360727336804177,0.39548551820255384,-0.09278409181674162,-0.04599971266665553,-0.0659951085605372,1.0038238762850569,0.7630164733027369,2.040008065199829,1.5995663135532234,2.1195245915066927,-0.1568016936736274,-0.32716126473616686,0.0632209902117982,-0.15974397026473214,0.6453699111049458,0.4615834952654197,-0.7723201929612342,0.1882215036155233,-0.18171944468839374,-0.4245801475966419,0.8432328991972192,0.8641200361025188,-0.5169041522660108,-0.8267015919796888,0.8855533800464709,0.866708052335585,0.8837708560164464,0.7771661845156628,-0.17147146323630322,-0.4485029116155192,-0.6195665573910958,-1.0209367744961215,0.5244061926472291,0.6252652219795196
-0.676102592233379,0.26385438188382304,1.388475585681718,1.6823492703527625,0.11905272299975973,-0.8060951686436573,-0.30633104377299225,-0.11369933176152393,-0.06351536314214391,-0.06343072530794668,0.47054454323448147,-0.22947810768524426,-0.6233379051632842,0.18757693728782796,0.8255285738173311,0.2869495818512244,-0.18675716420046745,0.390163121477307,-0.5493550503971215,0.37914328143492015,0.7388242423720319,0.23354499168938697,-0.24985828669543392,0.25694929076167505,-0.10849847801492708,1.4020098765705318,0.5168990707280102,-0.962230015890324,-1.072633996755189,-0.3357157267617353,0.7184749186427328,0.05860808658092901,0.5047739217816201,-0.6807926771397905,-0.32954863795365946,-0.8743538357245465,-0.9333279670485224,1.559137876019287,0.6405197954553276
-0.6699609251759565,0.6584373983625322,-0.6835056923206518,0.671455184620414,-0.3002473242260824,-0.8322477986302497,-0.4439046974277633,-0.09499951646065702,0.017236502330766162,-0.022955237292879068,-0.3423649193225849,-0.7801657771156156,-0.40629000423371964,-0.271773048612063,0.5466798657829844,0.08947788385869218,0.963142085137593,0.9041345684702177,-0.7126450684368028,-0.6106510093827144,0.54711023717471,-0.32629071729883713,-0.17905823609146393,0.29299204057768213,-0.5624209237998394,2.032668881716195,-0.4002025187255269,-1.8582476131747114,-1.8408276870386246,-0.03703759572736676,0.26118987415324263,-0.2619276496966979,0.015962312203265865,-0.469853869807208,-0.9055048172628549,-0.3185082471734077,-0.7159852586155601,-0.37088234471341347,-0.34654370008672986
-0.4689802734376755,-0.34740927691797957,2.1834702782733872,-0.5005259191870131,-0.8753012197303822,-0.6685907181246462,-0.45277525809377384,-0.1151266943289652,-0.07819545957589334,-0.0659951085605372,1.6013567443964698,0.2558373935228063,-0.8448708439541723,0.7699574370426104,0.11594662559248305,-1.7736936606823246,-0.2400517253740505,-0.027901605314029635,-0.8315510309566344,5.423062363316582,0.31940480496693147,4.91228125855596,1.6551119893003965,-1.65487306949206,-1.7695746875747171,-1.4473979251458364,2.7766450555954014,1.5242100243446484,1.1691805320445012,0.37537879510742994,-0.4840569957775774,-0.021430852526154922,0.016406640307178946,-0.5582455510009929,0.2152750667688143,-0.6370965757497146,0.26851948626830063,0.9089530533931918,0.8642988953183978
-0.40365247923853387,-0.37108771087900616,1.504341825302972,-0.4353531283614825,-0.8040423221663984,-0.5883324649205992,-0.4862159151740468,-0.11156455468989368,-0.07777454366739059,-0.0659951085605372,0.8431247518034215,-0.2824594667551329,-0.8228866689627655,0.2601325858930191,-0.11727943849551777,-1.3508727239131333,-0.24909637205375298,-0.009624960325312598,0.7066732131809791,2.0564393751370815,1.5937730094259936,2.5398779178930235,1.323222719580446,-1.3489248303318164,-1.4581076953897116,-0.8605483339731093,1.7140497441313445,0.9677416563854592,0.9811570043564465,-0.4299645110232725,-0.6546458678913126,0.5672622522367525,-0.027134129098694428,0.10814757104927125,0.36184328255511794,0.2582204483981966,0.42212725891949116,1.6929811348477233,0.7909773596514225
-0.39258744385246735,-0.30333336413401685,1.1358976206096543,-0.4321632518511982,-0.7437202346270656,-0.6443225177383914,-0.5858561283123914,-0.10072554516807979,-0.07163800131252199,-0.06589073032054518,0.08307528761273658,-0.46600863809216525,-0.8442065520117975,0.6057797006396581,0.5075478121919805,-1.0759691291080877,-0.11076838110850806,0.0005345117903384,0.318981896667701,1.7952051785247747,0.854717133501907,2.4808652859600495,1.0750770963336829,-1.0959354686291052,-1.2436349211138336,-0.35817149303775886,1.599250228379258,0.8869953872534514,0.6649727466172689,-0.6652140377955651,-1.0349205038805467,0.44567973510291425,-0.4259099598581468,1.862515654716986,0.1432752865081359,1.526461053989997,0.4841325217542267,0.2611090734642187,0.23569001333503264
-0.5444892766373266,-0.2824089150101974,0.3489656097863261,-0.4535427830379045,-0.8160927966439744,-0.7565976174155492,-0.6736191021362115,-0.1100763533530505,-0.06744916119669138,-0.0659951085605372,-0.552958161281533,-0.8560740198674747,-0.6123149557254186,-1.4221170943363706,-1.4481741412654756,-1.0851357568605895,0.9148092601313079,-0.0683171755826844,1.524452561664224,-0.3115390267139367,0.1556512330262197,0.005636929530803924,0.9775672681457922,-0.9083768331046265,-1.487390534119179,0.09142070494638427,-0.09746234444686003,0.393318258376717,0.4465431748619377,-0.8088577623606638,-1.128587064651199,-0.6955894357254364,-0.6919365142628792,-0.2834419765357966,-0.5541600209195146,-0.22681223202007994,0.30004434055647844,0.44508926572815943,0.1827757682183401
